Date,Open,Close
2015-12-31,99.82,98.97
2016-01-04,97.53,97.2
2016-01-05,97.51,97.44
2016-01-06,96.51,96.34
2016-01-07,94.94,94.02
2016-01-08,94.56,92.82
2016-01-11,93.0,92.38
2016-01-12,93.11,93.12
2016-01-13,93.37,90.53
2016-01-14,90.82,91.47
2016-01-15,89.31,90.37
2016-01-19,91.14,90.1
2016-01-20,88.88,89.9
2016-01-21,89.82,89.74
2016-01-22,90.83,91.91
2016-01-25,91.54,90.15
2016-01-26,90.53,91.83
2016-01-27,91.54,90.65
2016-01-28,91.36,90.32
2016-01-29,90.77,93.23
2016-02-01,92.61,93.41
2016-02-02,92.43,91.42
2016-02-03,92.09,91.54
2016-02-04,91.25,91.86
2016-02-05,91.65,89.43
2016-02-08,88.78,87.41
2016-02-09,86.43,87.5
2016-02-10,88.09,88.11
2016-02-11,86.61,87.02
2016-02-12,87.81,88.6
2016-02-16,89.56,90.58
2016-02-17,91.36,91.93
2016-02-18,91.94,91.29
2016-02-19,91.02,91.63
2016-02-22,92.44,92.73
2016-02-23,92.55,92.12
2016-02-24,91.42,92.78
2016-02-25,93.17,93.94
2016-02-26,94.3,94.4
2016-02-29,94.43,93.71
2016-03-01,94.27,95.92
2016-03-02,95.69,96.37
2016-03-03,96.32,97.09
2016-03-04,97.17,97.52
2016-03-07,97.18,97.46
2016-03-08,97.08,96.04
2016-03-09,96.58,96.24
2016-03-10,96.44,95.79
2016-03-11,96.59,97.61
2016-03-14,97.62,97.42
2016-03-15,97.09,96.62
2016-03-16,96.4,97.42
2016-03-17,97.41,98.04
2016-03-18,98.43,98.73
2016-03-21,98.86,98.66
2016-03-22,98.11,98.8
2016-03-23,98.46,97.83
2016-03-24,97.39,97.61
2016-03-28,98.06,98.15
2016-03-29,97.88,99.98
2016-03-30,100.42,99.93
2016-03-31,99.96,100.12
2016-04-01,99.63,100.76
2016-04-04,100.68,100.0
2016-04-05,99.34,98.95
2016-04-06,99.13,100.34
2016-04-07,99.85,98.99
2016-04-08,99.98,99.45
2016-04-11,99.91,99.24
2016-04-12,99.14,99.85
2016-04-13,100.53,101.67
2016-04-14,101.61,101.41
2016-04-15,101.23,101.9
2016-04-18,101.61,102.32
2016-04-19,102.57,102.41
2016-04-20,102.5,102.67
2016-04-21,102.87,102.05
2016-04-22,101.92,102.55
2016-04-25,102.33,102.13
2016-04-26,102.52,102.84
2016-04-27,102.82,103.03
2016-04-28,102.52,101.48
2016-04-29,101.28,100.85
2016-05-02,101.16,101.86
2016-05-03,101.52,100.77
2016-05-04,100.49,100.54
2016-05-05,100.87,100.57
2016-05-06,100.49,100.95
2016-05-09,101.0,101.48
2016-05-10,101.96,102.5
2016-05-11,102.4,101.43
2016-05-12,101.87,101.59
2016-05-13,101.39,100.74
2016-05-16,100.95,101.64
2016-05-17,101.55,100.34
2016-05-18,100.25,100.13
2016-05-19,99.96,100.04
2016-05-20,100.48,101.23
2016-05-23,101.42,101.13
2016-05-24,101.53,103.15
2016-05-25,103.27,103.28
2016-05-26,103.47,103.38
2016-05-27,103.45,104.21
2016-05-31,104.56,104.15
2016-06-01,103.6,104.5
2016-06-02,104.41,105.12
2016-06-03,105.02,104.52
2016-06-06,104.71,105.01
2016-06-07,105.0,105.27
2016-06-08,105.24,105.77
2016-06-09,105.45,105.58
2016-06-10,104.97,104.2
2016-06-13,104.12,103.11
2016-06-14,102.65,102.87
2016-06-15,103.25,102.83
2016-06-16,102.45,102.9
2016-06-17,103.15,102.49
2016-06-20,103.64,103.79
2016-06-21,103.84,103.65
2016-06-22,103.77,103.43
2016-06-23,104.31,105.07
2016-06-24,101.33,101.28
2016-06-27,100.52,98.76
2016-06-28,99.52,100.66
2016-06-29,101.73,102.43
2016-06-30,102.72,104.49
2016-07-01,104.44,104.53
2016-07-05,104.53,103.82
