Date,Open,Close
2015-12-31,122.0,121.44
2016-01-04,119.5,119.21
2016-01-05,119.5,119.26
2016-01-06,117.75,117.4
2016-01-07,115.83,114.1
2016-01-08,114.59,112.43
2016-01-11,112.9,111.5
2016-01-12,112.36,112.08
2016-01-13,112.41,108.44
2016-01-14,108.9,109.73
2016-01-15,107.0,107.92
2016-01-19,108.92,106.63
2016-01-20,105.19,106.84
2016-01-21,107.12,106.9
2016-01-22,108.69,109.73
2016-01-25,109.2,107.45
2016-01-26,107.95,109.43
2016-01-27,109.04,107.8
2016-01-28,108.77,107.21
2016-01-29,107.65,110.53
2016-02-01,109.71,110.51
2016-02-02,109.34,107.88
2016-02-03,108.71,108.2
2016-02-04,107.92,108.75
2016-02-05,108.21,105.18
2016-02-08,104.05,102.19
2016-02-09,100.84,101.5
2016-02-10,101.98,101.78
2016-02-11,99.96,100.62
2016-02-12,101.71,102.53
2016-02-16,103.79,105.35
2016-02-17,106.04,107.68
2016-02-18,107.77,106.91
2016-02-19,106.48,107.54
2016-02-22,108.47,108.9
2016-02-23,108.59,108.0
2016-02-24,107.04,109.11
2016-02-25,109.35,110.24
2016-02-26,110.81,111.06
2016-02-29,111.08,110.59
2016-03-01,111.42,113.06
2016-03-02,112.96,114.07
2016-03-03,114.05,115.19
2016-03-04,115.2,115.74
2016-03-07,115.26,116.66
2016-03-08,116.12,113.96
2016-03-09,114.49,114.41
2016-03-10,114.89,113.6
2016-03-11,114.61,116.04
2016-03-14,115.77,115.95
2016-03-15,115.14,114.03
2016-03-16,113.7,115.1
2016-03-17,114.89,116.4
2016-03-18,116.69,117.33
2016-03-21,117.08,117.18
2016-03-22,116.48,117.23
2016-03-23,116.95,115.04
2016-03-24,114.56,115.33
2016-03-28,115.57,115.42
2016-03-29,115.07,118.28
2016-03-30,118.88,118.39
2016-03-31,118.51,119.0
2016-04-01,118.0,119.48
2016-04-04,119.43,118.76
2016-04-05,117.96,117.46
2016-04-06,117.48,119.32
2016-04-07,118.57,117.85
2016-04-08,118.88,118.15
2016-04-11,118.91,117.53
2016-04-12,117.54,118.4
2016-04-13,119.1,120.69
2016-04-14,120.76,120.53
2016-04-15,120.2,120.83
2016-04-18,120.37,121.58
2016-04-19,121.87,121.68
2016-04-20,121.74,121.87
2016-04-21,121.83,121.47
2016-04-22,121.48,122.38
2016-04-25,122.07,121.72
2016-04-26,122.13,122.64
2016-04-27,122.66,123.16
2016-04-28,122.47,121.52
2016-04-29,121.23,120.59
2016-05-02,120.99,121.62
2016-05-03,120.67,119.73
2016-05-04,119.14,118.98
2016-05-05,119.33,118.5
2016-05-06,118.04,118.96
2016-05-09,119.1,119.71
2016-05-10,120.23,120.83
2016-05-11,120.61,119.25
2016-05-12,119.79,118.77
2016-05-13,118.56,118.15
2016-05-16,118.72,119.58
2016-05-17,119.32,118.29
2016-05-18,117.75,118.27
2016-05-19,117.31,117.52
2016-05-20,118.13,119.42
2016-05-23,119.37,119.44
2016-05-24,120.02,121.62
2016-05-25,122.01,122.29
2016-05-26,122.45,122.16
2016-05-27,122.25,123.33
2016-05-31,123.66,123.61
2016-06-01,123.29,124.42
2016-06-02,124.16,125.53
2016-06-03,125.42,124.82
2016-06-06,125.04,125.88
2016-06-07,126.0,126.29
2016-06-08,126.38,127.06
2016-06-09,126.56,126.4
2016-06-10,125.18,124.2
2016-06-13,123.68,122.95
2016-06-14,122.26,122.3
2016-06-15,122.63,122.74
2016-06-16,121.97,122.68
2016-06-17,122.62,122.1
2016-06-20,123.69,123.62
2016-06-21,123.72,123.32
2016-06-22,123.48,122.92
2016-06-23,123.96,125.09
2016-06-24,120.36,120.59
2016-06-27,119.28,116.98
2016-06-28,118.18,119.53
2016-06-29,120.84,122.05
2016-06-30,122.23,123.9
2016-07-01,123.97,124.31
2016-07-05,123.87,122.99
2016-07-06,122.5,123.95
2016-07-07,124.3,124.4
2016-07-08,125.29,126.85
2016-07-11,127.51,127.84
2016-07-12,128.55,129.0
2016-07-13,129.49,128.29
2016-07-14,129.22,128.39
2016-07-15,128.74,128.43
2016-07-18,128.46,128.8
2016-07-19,128.6,128.32
2016-07-20,128.63,129.38
2016-07-21,129.38,128.78
2016-07-22,128.78,129.84
2016-07-25,129.63,129.52
2016-07-26,129.44,130.03
2016-07-27,130.37,130.14
2016-07-28,130.04,130.37
2016-07-29,130.16,130.56
2016-08-01,130.94,130.99
2016-08-02,130.84,129.02
2016-08-03,128.81,129.82
2016-08-04,129.98,130.01
2016-08-05,130.61,131.11
2016-08-08,131.28,131.01
2016-08-09,130.95,131.13
2016-08-10,131.16,130.54
