Date,Open,Close
2018-01-02,111.85,112.67
2018-01-03,112.91,113.69
2018-01-04,114.14,113.97
2018-01-05,114.4,114.98
2018-01-08,115.0,115.32
2018-01-09,115.6,115.66
2018-01-10,115.21,115.46
2018-01-11,115.73,116.27
2018-01-12,116.28,116.97
2018-01-16,117.72,116.65
2018-01-17,117.21,117.89
2018-01-18,117.87,117.78
2018-01-19,118.18,118.43
2018-01-22,118.39,119.44
2018-01-23,119.62,120.13
2018-01-24,120.39,119.71
2018-01-25,120.27,119.58
2018-01-26,120.11,121.09
2018-01-29,120.79,120.21
2018-01-30,119.18,119.15
2018-01-31,119.88,119.52
2018-02-01,119.0,118.92
2018-02-02,118.31,116.52
2018-02-05,115.51,112.05
2018-02-06,109.81,114.49
2018-02-07,114.44,113.65
2018-02-08,113.83,109.1
2018-02-09,110.42,110.73
2018-02-12,111.85,112.55
2018-02-13,112.02,112.84
2018-02-14,112.25,114.52
2018-02-15,115.5,116.32
2018-02-16,116.04,116.22
2018-02-20,115.84,115.8
2018-02-21,116.15,115.4
2018-02-22,115.91,115.61
2018-02-23,116.22,117.58
2018-02-26,118.1,118.96
2018-02-27,118.91,117.23
2018-02-28,117.7,116.17
2018-03-01,116.3,114.5
2018-03-02,113.34,115.07
2018-03-05,114.49,116.42
2018-03-06,117.0,116.83
2018-03-07,115.67,116.94
2018-03-08,117.31,117.75
2018-03-09,118.44,119.81
2018-03-12,120.07,119.93
2018-03-13,120.6,119.12
2018-03-14,119.53,118.75
2018-03-15,118.98,118.61
2018-03-16,118.79,118.45
2018-03-19,117.69,116.41
2018-03-20,116.47,116.94
2018-03-21,116.86,116.5
2018-03-22,114.99,113.13
2018-03-23,113.33,110.76
2018-03-26,112.51,113.8
2018-03-27,114.18,111.0
2018-03-28,110.67,110.36
2018-03-29,110.88,112.24
2018-04-02,111.7,109.46
2018-04-03,110.27,110.78
2018-04-04,108.77,112.1
2018-04-05,113.08,113.01
2018-04-06,111.9,110.42
2018-04-09,111.25,110.85
2018-04-10,112.36,112.85
2018-04-11,112.25,112.42
2018-04-12,113.13,113.19
2018-04-13,113.89,113.01
2018-04-16,113.72,113.77
2018-04-17,114.7,115.61
2018-04-18,115.79,115.81
2018-04-19,115.29,114.66
2018-04-20,114.55,113.31
2018-04-23,113.63,113.05
2018-04-24,113.32,110.73
2018-04-25,110.84,111.05
2018-04-26,112.24,113.22
2018-04-27,113.82,113.1
2018-04-30,113.45,112.7
2018-05-01,112.67,113.51
2018-05-02,113.68,113.13
2018-05-03,112.78,113.1
2018-05-04,112.75,114.91
2018-05-07,115.49,115.54
2018-05-08,115.28,115.49
2018-05-09,115.8,116.74
2018-05-10,117.03,117.8
2018-05-11,117.79,117.91
2018-05-14,118.27,117.95
2018-05-15,117.26,116.78
2018-05-16,116.88,117.38
2018-05-17,117.3,117.26
2018-05-18,117.13,117.13
2018-05-21,117.88,117.92
2018-05-22,118.25,117.37
2018-05-23,116.8,118.17
2018-05-24,118.1,118.13
2018-05-25,118.02,117.99
2018-05-29,117.32,117.07
2018-05-30,117.64,118.31
2018-05-31,118.22,117.94
2018-06-01,118.55,119.34
2018-06-04,119.66,120.25
2018-06-05,120.36,120.55
2018-06-06,120.79,121.51
2018-06-07,121.61,120.98
2018-06-08,120.61,121.24
2018-06-11,121.36,121.56
2018-06-12,121.8,122.01
2018-06-13,122.11,121.55
2018-06-14,122.14,122.53
2018-06-15,122.15,122.41
2018-06-18,121.53,122.29
2018-06-19,121.01,121.59
2018-06-20,122.03,122.08
2018-06-21,122.23,121.22
2018-06-22,121.87,121.21
2018-06-25,120.37,118.89
2018-06-26,119.2,119.48
2018-06-27,120.0,118.23
2018-06-28,117.82,118.84
2018-06-29,119.45,118.97
2018-07-02,118.12,119.5
2018-07-03,119.9,118.53
2018-07-05,119.26,119.71
2018-07-06,119.89,121.09
2018-07-09,121.72,122.18
2018-07-10,122.43,122.48
2018-07-11,121.56,121.84
2018-07-12,122.36,123.25
2018-07-13,123.38,123.45
2018-07-16,123.61,123.16
2018-07-17,122.42,123.89
2018-07-18,123.9,123.86
2018-07-19,123.5,123.45
2018-07-20,123.41,123.31
2018-07-23,123.14,123.35
2018-07-24,124.43,124.08
2018-07-25,124.04,125.52
2018-07-26,124.11,123.99
2018-07-27,124.69,122.8
2018-07-30,122.85,121.36
2018-07-31,121.71,122.07
2018-08-01,122.67,122.5
2018-08-02,121.98,123.55
2018-08-03,123.7,123.87
2018-08-06,123.87,124.48
2018-08-07,124.95,124.86
2018-08-08,124.8,124.87
2018-08-09,124.87,124.74
2018-08-10,124.11,123.9
2018-08-13,124.07,123.7
2018-08-14,124.15,124.44
2018-08-15,123.71,123.31
2018-08-16,124.09,123.95
2018-08-17,123.64,124.01
2018-08-20,124.25,124.18
2018-08-21,124.49,124.56
2018-08-22,124.32,124.83
2018-08-23,124.64,124.68
2018-08-24,125.0,125.65
2018-08-27,126.34,126.71
2018-08-28,127.0,126.77
2018-08-29,127.01,128.02
2018-08-30,127.72,127.66
2018-08-31,127.54,127.81
2018-09-04,127.64,127.54
2018-09-05,127.34,126.42
2018-09-06,126.46,125.73
2018-09-07,125.13,125.54
2018-09-10,126.21,125.69
2018-09-11,125.42,126.51
2018-09-12,126.39,126.41
2018-09-13,126.98,127.31
2018-09-14,127.46,127.13
2018-09-17,126.97,125.74
2018-09-18,125.94,126.62
2018-09-19,126.76,126.71
2018-09-20,127.38,127.76
2018-09-21,128.3,127.37
2018-09-24,126.88,127.4
2018-09-25,127.61,127.79
2018-09-26,127.83,127.75
2018-09-27,128.17,128.63
2018-09-28,127.99,128.17
2018-10-01,128.94,128.7
2018-10-02,128.63,128.4
2018-10-03,128.94,128.4
2018-10-04,128.04,126.52
2018-10-05,126.48,125.33
2018-10-08,124.88,124.86
2018-10-09,124.59,125.01
2018-10-10,124.7,120.03
2018-10-11,119.45,117.94
2018-10-12,120.75,120.68
2018-10-15,120.4,119.51
2018-10-16,120.52,122.47
2018-10-17,122.75,122.32
2018-10-18,121.84,119.93
2018-10-19,120.46,119.76
2018-10-22,120.14,119.74
2018-10-23,117.56,119.24
2018-10-24,119.24,114.92
2018-10-25,116.08,118.01
2018-10-26,115.17,115.19
2018-10-29,116.71,113.22
2018-10-30,112.75,114.98
2018-10-31,116.76,116.94
2018-11-01,117.34,118.55
2018-11-02,118.53,117.08
2018-11-05,117.08,116.97
2018-11-06,116.95,117.86
2018-11-07,119.03,121.12
2018-11-08,120.75,120.73
2018-11-09,119.98,119.3
2018-11-12,118.52,116.01
2018-11-13,116.32,115.78
2018-11-14,116.84,115.01
2018-11-15,114.49,116.34
2018-11-16,115.28,116.11
2018-11-19,115.64,112.74
2018-11-20,110.05,110.78
2018-11-21,111.93,111.35
2018-11-23,110.44,110.36
2018-11-26,111.63,112.27
2018-11-27,111.7,112.61
2018-11-28,113.53,116.1
2018-11-29,115.89,116.01
2018-11-30,116.0,116.88
2018-12-03,119.64,118.94
2018-12-04,118.36,114.62
2018-12-06,112.45,115.01
2018-12-07,114.77,111.92
2018-12-10,111.61,112.53
2018-12-11,114.23,112.64
2018-12-12,114.22,113.51
2018-12-13,113.98,113.52
2018-12-14,112.29,111.04
2018-12-17,110.58,108.61
2018-12-18,109.53,109.12
2018-12-19,109.1,107.01
2018-12-20,106.27,105.04
2018-12-21,105.22,101.98
2018-12-24,101.02,99.52
2018-12-26,100.37,105.31
2018-12-27,103.89,106.17
2018-12-28,106.8,106.02
2018-12-31,106.98,107.01
2019-01-02,105.04,107.11
2019-01-03,105.75,103.76
2019-01-04,105.47,107.95
2019-01-07,108.2,108.95
2019-01-08,110.15,110.23
2019-01-09,110.6,110.95
2019-01-10,110.19,111.46
2019-01-11,110.83,111.15
2019-01-14,110.14,110.34
2019-01-15,110.59,111.95
2019-01-16,112.09,112.02
2019-01-17,111.63,112.87
2019-01-18,113.9,114.22
2019-01-22,113.45,112.32
2019-01-23,112.8,112.36
2019-01-24,112.47,112.61
2019-01-25,113.61,113.96
2019-01-28,112.74,112.79
2019-01-29,112.85,112.16
2019-01-30,113.42,114.82
2019-01-31,115.31,116.47
2019-02-01,116.17,116.18
2019-02-04,116.17,117.4
2019-02-05,117.65,118.33
2019-02-06,118.3,117.84
2019-02-07,116.95,116.57
2019-02-08,115.66,116.84
2019-02-11,117.22,116.89
2019-02-12,117.7,118.47
2019-02-13,118.87,118.84
2019-02-14,118.34,118.84
2019-02-15,119.74,119.62
2019-02-19,119.25,119.75
2019-02-20,119.79,119.85
2019-02-21,119.56,119.31
2019-02-22,119.6,120.27
2019-02-25,120.99,120.45
2019-02-26,120.15,120.52
2019-02-27,120.11,120.62
2019-02-28,120.35,120.42
2019-03-01,121.25,121.49
2019-03-04,122.04,121.19
2019-03-05,121.19,121.15
2019-03-06,121.21,120.47
2019-03-07,120.27,119.18
2019-03-08,118.01,118.96
2019-03-11,119.17,121.0
2019-03-12,121.19,121.46
2019-03-13,121.98,122.27
2019-03-14,122.26,122.29
2019-03-15,122.58,123.08
2019-03-18,123.08,123.22
2019-03-19,123.67,123.46
2019-03-20,123.36,123.92
2019-03-21,123.51,125.63
2019-03-22,124.97,122.91
2019-03-25,122.55,122.85
2019-03-26,123.78,123.52
2019-03-27,123.64,122.86
2019-03-28,123.2,123.41
2019-03-29,124.18,124.35
2019-04-01,125.4,125.75
2019-04-02,125.86,126.1
2019-04-03,126.67,126.47
2019-04-04,126.51,126.53
2019-04-05,126.97,127.1
2019-04-08,126.85,127.29
2019-04-09,126.76,126.77
2019-04-10,127.01,127.32
2019-04-11,127.52,127.26
2019-04-12,127.96,128.18
