Date,Open,Close
2015-12-31,101.48,101.46
2016-01-04,103.13,102.89
2016-01-05,103.13,103.18
2016-01-06,104.37,104.67
2016-01-07,105.83,106.15
2016-01-08,105.48,105.68
2016-01-11,105.47,104.74
2016-01-12,104.09,104.21
2016-01-13,103.89,104.72
2016-01-14,103.75,103.02
2016-01-15,104.92,104.08
2016-01-19,104.06,103.98
2016-01-20,105.17,105.37
2016-01-21,104.99,105.49
2016-01-22,104.93,105.0
2016-01-25,105.76,106.08
2016-01-26,106.32,107.29
2016-01-27,106.86,107.69
2016-01-28,106.55,106.54
2016-01-29,106.61,106.95
2016-02-01,107.54,108.05
2016-02-02,107.92,108.09
2016-02-03,107.91,109.25
2016-02-04,110.45,110.57
2016-02-05,109.79,112.32
2016-02-08,113.67,113.83
2016-02-09,114.43,113.58
2016-02-10,113.92,114.46
2016-02-11,118.59,119.06
2016-02-12,118.12,118.36
2016-02-16,116.0,114.77
2016-02-17,115.47,115.48
2016-02-18,115.3,118.29
2016-02-19,117.26,117.58
2016-02-22,115.44,115.49
2016-02-23,116.68,117.22
2016-02-24,119.0,117.61
2016-02-25,117.62,117.92
2016-02-26,117.43,117.11
2016-02-29,117.59,118.64
2016-03-01,118.74,117.77
2016-03-02,118.34,118.68
2016-03-03,118.86,120.73
2016-03-04,121.13,120.54
2016-03-07,121.18,121.14
2016-03-08,121.79,120.58
2016-03-09,119.2,119.58
2016-03-10,120.5,121.5
2016-03-11,121.19,119.41
2016-03-14,120.27,117.87
2016-03-15,117.78,117.96
2016-03-16,117.42,120.59
2016-03-17,121.16,120.13
2016-03-18,119.59,119.8
2016-03-21,119.0,118.96
2016-03-22,119.73,119.31
2016-03-23,116.74,116.61
2016-03-24,116.77,116.33
2016-03-28,116.73,116.6
2016-03-29,117.36,118.76
2016-03-30,117.88,117.1
2016-03-31,118.16,117.64
2016-04-01,116.08,116.93
2016-04-04,116.67,116.15
2016-04-05,117.76,117.66
2016-04-06,116.7,116.94
2016-04-07,118.65,118.61
2016-04-08,118.07,118.43
2016-04-11,119.47,120.03
2016-04-12,120.23,120.05
2016-04-13,119.37,118.77
2016-04-14,118.09,117.11
2016-04-15,117.33,117.92
2016-04-18,118.53,117.74
2016-04-19,119.87,119.58
2016-04-20,119.67,118.97
2016-04-21,120.42,119.42
2016-04-22,118.71,117.89
2016-04-25,118.14,118.23
